Actual,Predicted
54.6,47.215786
31.9,42.48667
61.6,46.102623
72.5,68.832855
63.3,74.80207
55.5,61.554848
81.1,72.85865
55.5,53.178837
78.5,74.282455
25.1,43.077377
53.6,54.578526
6.0,47.73757
70.0,53.733223
78.3,51.655476
78.6,42.894478
75.4,75.28916
58.4,50.881668
67.0,42.894337
62.6,65.23808
48.7,42.77048
59.5,61.645775
84.3,74.84329
78.4,45.150196
70.3,73.00738
85.6,64.04657
66.0,58.837524
56.9,50.782715
79.7,74.345955
53.0,60.94972
37.8,57.049545
48.6,46.346405
73.7,72.371956
52.0,55.717777
77.1,45.520775
41.4,44.272488
66.2,64.00361
77.2,74.303986
35.8,44.913795
81.0,51.074318
76.3,74.48013
75.2,59.55478
93.8,74.95214
45.4,43.24101
56.5,58.723328
84.7,71.57829
63.3,67.06382
55.2,41.833935
45.3,57.923756
43.2,41.886444
-3.9,50.332695
69.7,66.533455
59.3,52.39863
67.4,47.241352
74.6,50.50412
83.7,53.887283
56.2,63.942493
75.4,53.91691
48.0,73.28415
58.3,43.152374
46.9,52.207344
84.8,66.440056
87.3,76.57907
72.8,71.935196
37.8,58.274017
81.3,73.43897
96.4,73.38744
52.6,56.989376
79.0,75.41986
23.6,44.48469
78.8,73.43897
41.7,51.871613
4.5,43.274666
72.8,47.11155
65.7,59.907967
79.1,73.2528
68.0,45.21459
53.9,43.720512
83.3,65.92786
7.8,52.79617
36.2,45.140785
75.0,66.34407
77.6,76.34932
54.4,45.426388
60.6,68.3749
35.5,43.478077
58.4,44.153717
61.0,43.41333
23.0,43.10701
66.2,76.43681
81.9,76.04017
51.1,69.61914
42.4,67.76335
72.4,58.07433
28.6,53.81137
73.3,62.017414
54.8,65.713524
55.5,43.581463
89.9,59.68729
25.3,41.916737
53.4,58.46538
42.2,63.980907
84.3,74.19771
85.1,60.42305
61.0,74.592545
59.8,64.490234
67.9,72.800835
77.2,65.27029
39.5,53.921528
51.1,72.71043
82.7,69.48937
79.3,67.556206
46.4,54.105797
43.4,48.795017
80.6,63.58154
75.5,58.475483
40.9,53.520866
50.5,56.463463
61.3,53.2731
68.5,68.74931
78.2,67.54952
80.1,76.54714
51.9,51.255394
84.3,76.63154
69.3,56.59137
54.9,76.6372
55.6,42.77099
68.5,71.53569
75.6,61.48141
76.7,67.176216
55.3,61.39389
16.6,46.651054
70.1,67.62299
77.3,61.574867
39.2,44.057457
74.2,73.28138
57.3,45.698803
45.0,44.016518
41.0,42.66747
65.0,74.29857
70.6,76.58415
46.0,59.82881
47.5,59.334095
65.6,74.35618
47.6,72.18316
54.0,60.439888
48.9,54.120483
64.3,57.891254
83.4,63.943916
78.7,74.35868
42.8,47.43849
73.2,59.658314
69.0,66.740395
77.1,65.7801
24.4,43.323418
44.3,60.833397
84.1,76.64132
45.1,49.607826
35.0,44.654343
67.4,66.45714
53.0,52.85236
60.1,49.123318
58.3,61.505894
65.7,63.81286
73.4,53.36535
83.2,73.056755
52.5,47.89042
51.8,59.304718
82.3,64.66521
76.8,47.91379
62.8,51.286724
58.0,76.263275
37.7,43.91752
61.2,67.77076
51.0,42.65291
75.9,74.64993
68.7,57.593674
81.4,48.497517
80.8,73.25628
92.8,68.838104
48.8,54.548317
33.8,46.418587
60.0,58.475483
53.1,49.983597
80.0,43.10494
67.6,58.654335
29.7,51.810577
73.1,74.5173
51.6,57.706146
76.4,57.331593
74.4,65.825195
42.1,47.639175
42.2,48.146404
61.9,64.3897
57.6,72.571686
66.3,69.40565
81.1,68.56069
54.1,47.739464
29.4,49.11526
79.2,73.51958
84.2,68.07395
36.6,43.683975
61.2,54.682114
67.0,72.64682
48.8,52.13389
40.0,52.798645
88.5,58.26199
77.6,74.80669
67.5,58.435913
66.5,73.31847
47.7,60.0255
61.2,53.729584
57.5,57.29478
69.1,74.392784
87.6,76.7126
73.8,76.299126
67.9,42.628605
31.1,52.988396
58.9,43.178253
59.4,60.652954
70.9,74.90085
68.9,73.20082
77.4,53.035522
67.3,41.91467
83.1,74.37372
26.8,46.4588
67.8,59.61354
78.0,71.635086
76.1,67.38658
67.1,58.11168
55.0,46.499443
56.5,69.97581
53.1,68.13418
36.8,43.385117
79.5,52.24927
59.1,74.51963
48.8,56.86716
47.7,59.99611
40.9,47.21597
63.9,61.81168
-6.4,42.384636
82.5,52.09579
29.9,44.40045
71.2,64.45937
11.7,46.87387
77.2,74.37319
63.2,59.724483
61.8,76.48996
67.5,46.72606
84.4,74.794945
51.8,45.691963
78.2,75.43852
77.3,74.63639
13.3,50.19464
61.2,67.88938
40.3,60.687798
61.2,67.72998
46.8,50.04341
51.5,53.511845
69.5,61.62828
85.7,76.559006
78.6,61.153564
38.4,43.229744
83.4,66.60779
25.6,42.14827
33.2,43.937943
42.7,45.067337
40.7,49.97873
70.1,72.677414
22.4,42.428192
84.3,67.800156
81.4,75.001
63.1,61.236748
72.4,72.26709
33.0,46.06124
35.2,43.140247
60.4,60.12863
45.5,61.10912
64.8,47.754013
80.1,50.400352
32.7,45.139572
54.0,58.605675
38.8,46.567078
50.5,51.95026
68.3,73.99152
64.3,49.563805
70.8,42.262863
80.4,59.55478
46.9,57.458973
73.1,74.27105
49.9,70.560814
52.3,51.103767
23.4,45.03437
56.8,53.6354
99.9,75.587875
78.6,66.31242
88.5,76.430466
74.4,65.27029
56.7,59.937347
5.6,43.571594
33.7,53.91691
81.9,58.274017
53.4,72.677414
46.9,46.650078
73.9,72.80918
47.7,72.52615
78.8,74.27115
79.5,66.58708
66.7,67.75261
39.5,56.83573
68.9,75.56552
62.0,65.113716
61.2,75.01414
81.0,59.80498
92.1,74.316925
37.5,42.972336
65.4,46.729324
59.0,59.825905
39.4,58.892483
66.6,65.010956
51.5,49.87392
46.4,44.83151
53.4,60.828384
51.9,53.6354
75.2,76.48799
80.1,71.138504
90.0,60.0255
55.7,56.36924
64.1,60.404804
43.6,59.231537
67.3,72.87921
48.9,56.138714
61.8,59.279343
105.0,76.37425
84.6,76.51583
41.5,42.416927
78.4,74.6914
70.9,49.645607
66.0,57.30748
52.9,52.647594
67.9,63.434803
79.6,74.65383
71.3,67.29309
67.2,75.59
79.0,74.665565
67.4,57.308743
89.1,74.75869
76.3,59.516026
73.6,66.34695
82.5,72.56487
78.4,75.16551
70.2,65.26821
59.7,66.24947
81.3,50.666656
79.5,76.66197
74.3,75.012405
58.2,54.657272
54.9,57.555565
83.6,76.59938
